# unlabeled youtube video segments from the dcase dataset, reformated like google_audioset_meta
# 10 classes: /m/07pp_mv, /m/09x0r, /m/0bt9lr, /m/01yrx, /m/04brg2, /m/0dxrf, /m/04fgwm, /m/0d31p, /m/02pjr4, /m/0838f
# YTID, start_seconds, end_seconds
2uEhiH24plM, 70.000, 80.000
2uYwx8DBmLc, 140.000, 150.000
2yU_rjQjjo4, 410.000, 420.000
32q-px6hbv8, 290.000, 300.000
35Id1r22ypE, 30.000, 40.000
38kZ_EcTKNI, 50.000, 60.000
3Kyffg008HM, 490.000, 500.000
3VVmFmYQsq0, 30.000, 40.000
3_MU0ugzqKI, 16.000, 26.000
3dL2eXvz7yQ, 280.000, 290.000
3lImiupWJ-g, 10.000, 20.000
3r9NflVxUQw, 320.000, 330.000
4EU1ru6AI1Y, 110.000, 120.000
4Es_oSTs_Gc, 230.000, 240.000
4dPxaf3PT4E, 20.000, 30.000
4g6Yumdb0iI, 50.000, 60.000
4owlyCOzDiE, 160.000, 170.000
5EeA6toiZCM, 400.000, 410.000
5PH1rXBEb4w, 540.000, 550.000
5SCs_1C6sTc, 210.000, 220.000
5hfbG-moVQE, 530.000, 540.000
5re0HmpAwWo, 50.000, 60.000
6ZCxQMhyMsI, 290.000, 300.000
6ZItiwdcRJY, 80.000, 90.000
6iXijeJwyEg, 170.000, 180.000
71hok0SyfYc, 160.000, 170.000
74OUjZZF1cs, 110.000, 120.000
75vwk1AunM8, 66.000, 76.000
7669caVFJl8, 40.000, 50.000
76tcQ7nWdG8, 40.000, 50.000
7GZOcx0GrsY, 230.000, 240.000
7OhK3f4X1VQ, 7.000, 17.000
7Q54nK6W7lM, 480.000, 490.000
7cQIg0b5-ls, 40.000, 50.000
7dXUa2pyKtI, 140.000, 150.000
7e0o8Lw4Ve4, 150.000, 160.000
7h3XBP8Jnf0, 270.000, 280.000
7qgIhwPX444, 190.000, 200.000
7rTMdX59iXY, 290.000, 300.000
8PQSP1b_0rI, 19.000, 29.000
8YJpq0vxMJw, 140.000, 150.000
8aW2zmJ23L8, 20.000, 30.000
8obWqtuEQEs, 50.000, 60.000
8z96uACUAGs, 50.000, 60.000
95kAJIq-x4Q, 50.000, 60.000
9Ofjpk0RRAc, 50.000, 60.000
9aWNjRqjmDo, 160.000, 170.000
Af4IXUXQOXI, 320.000, 330.000
AfOyCp3lL1Q, 490.000, 500.000
Av2ayYxovQQ, 3.000, 13.000
AxjJx12nSDY, 380.000, 390.000
AxvTNqLzG90, 180.000, 190.000
BFPdcRVBj7g, 540.000, 550.000
BPSRVgxZwbk, 238.000, 248.000
BeYwknWFyQY, 0.000, 10.000
Bwk2_ojebIs, 30.000, 40.000
CZC4YL6Y6Hs, 200.000, 210.000
CfwwGTvK32M, 270.000, 280.000
CnnHUP_Q2E0, 30.000, 40.000
CrNr56E9Xxk, 400.000, 410.000
D0ocSkWkH3Q, 90.000, 100.000
D48eNvFEqAY, 410.000, 420.000
D7ICNdqFvak, 20.000, 30.000
DVOViTkg0K4, 530.000, 540.000
Dmt0R2LLPTI, 20.000, 30.000
DyR8b5DiLJI, 240.000, 250.000
E0ehPZ7wX2A, 50.000, 60.000
E5k7VYbSlCY, 70.000, 80.000
E6H3SCi5sE4, 30.000, 40.000
E7G6FgcJTQ0, 150.000, 160.000
EBHLO06PQlU, 100.000, 110.000
EIcxm8yFO5w, 40.000, 50.000
EIuhmqRkNiA, 290.000, 300.000
EKMWyHlCzok, 30.000, 40.000
ELLW7TNfBXU, 90.000, 100.000
EO16WF9j9dM, 21.000, 31.000
EQyvlptJLCk, 370.000, 380.000
ESbd8Ku7GzM, 200.000, 210.000
ESfOqi5mHtc, 240.000, 250.000
ETlSozacsBQ, 210.000, 220.000
EUtpm8jPQes, 0.000, 10.000
EW083PE04_Y, 570.000, 580.000
EXxybikM85E, 30.000, 40.000
Es26zEw6qTo, 60.000, 70.000
Etz9-C9oVyQ, 10.000, 20.000
Eu21XkBhE0I, 30.000, 40.000
EuQ6qqoAdUE, 290.000, 300.000
EuxdL1Ljdck, 250.000, 260.000
EwRkkTwc2UU, 150.000, 160.000
ExlWk1VNQ-4, 130.000, 140.000
F3re2TZjzVM, 570.000, 580.000
F8CrXVJ-wrs, 30.000, 40.000
FCnSVLG31Yg, 120.000, 130.000
FLeBD2dLXeE, 40.000, 50.000
FONZHPp4wYs, 50.000, 60.000
FOUjOK2AZ30, 550.000, 560.000
FPIXF5Pe_vw, 190.000, 200.000
FSUV_qZOxDs, 400.000, 410.000
FTQpKAFd7xM, 40.000, 50.000
FUsdmVxIGFg, 100.000, 110.000
FW558yRZLg0, 250.000, 260.000
FideUHWF5-4, 50.000, 60.000
Fpnlyu8lrmk, 100.000, 110.000
FrssFjfjx2Y, 80.000, 90.000
Fs89cJm-ans, 100.000, 110.000
FsTHXy_bxLY, 340.000, 350.000
Fx6ebB-TSvY, 30.000, 40.000
Fz7Hnh4CWqI, 120.000, 130.000
G0sspbgdhIQ, 260.000, 270.000
G1KMc7Ml-9o, 30.000, 40.000
G3pBZO5zFrE, 340.000, 350.000
G6VTmMFY-a0, 110.000, 120.000
G9r0dTtAc5I, 0.000, 10.000
GASPuhji9ZA, 100.000, 110.000
GBpyEJ9Y5sE, 30.000, 40.000
GBvn7VpQNwo, 30.000, 40.000
GEHtSaZ3t6U, 250.000, 260.000
GGRYF9UPuXc, 9.000, 19.000
GJLqC6Th-TM, 0.000, 10.000
GQPATBYxZRg, 190.000, 200.000
GVAaqDCydQM, 30.000, 40.000
GdzarSP8FOI, 20.000, 30.000
GeOYvRFDGPQ, 50.000, 60.000
GhpCI9EjGrg, 30.000, 40.000
GkjMWXHp0Ek, 150.000, 160.000
GnIM-RIG0Ok, 500.000, 510.000
GqPKKTyHKu4, 20.000, 30.000
GrVTfWtpO4g, 390.000, 400.000
GtuPMrHOjnw, 130.000, 140.000
GuTV6Natvo8, 50.000, 60.000
GyMxk6jKJnE, 40.000, 50.000
H-BO8Ilh_wA, 130.000, 140.000
H35Bg4O9KVA, 20.000, 30.000
H7y0kpfjj_E, 0.000, 10.000
H8Crsxy_msg, 90.000, 100.000
H9F9qvYYdPA, 40.000, 50.000
H9X9i0l8xNw, 30.000, 40.000
HJ_f2Y-WE2k, 30.000, 40.000
HMbbWDcwqpg, 120.000, 130.000
HOL59pC3rAE, 90.000, 100.000
HP03EqqflxM, 290.000, 300.000
HTz5JDcL-eE, 140.000, 150.000
HUJ-ETH8edc, 70.000, 80.000
HXsvIOlu7Q4, 210.000, 220.000
HYTD1G_reNY, 50.000, 60.000
HbTbhLiYoNs, 70.000, 80.000
HbcjeIhu8xA, 380.000, 390.000
HhiK0P8JWDg, 130.000, 140.000
HifiWWLYPWE, 20.000, 30.000
HmrEu1CwQl0, 0.000, 10.000
HqNElboqs94, 220.000, 230.000
HtrM3GQgaLE, 370.000, 380.000
Hz42nohV6b8, 60.000, 70.000
I-vRli7IHH8, 160.000, 170.000
I8pTmsaXJ5Y, 10.000, 20.000
IA0OgFWjm4Q, 160.000, 170.000
IN9ksOvBbuw, 30.000, 40.000
IWSIdvr03a8, 130.000, 140.000
IXt6jqcNdVY, 270.000, 280.000
IZUSUCgdSFg, 40.000, 50.000
Ian4jpPHi3o, 320.000, 330.000
IcbVViItpb0, 90.000, 100.000
IihiNGeYYbo, 230.000, 240.000
ImJOzNj5ApQ, 30.000, 40.000
ImYMu1az9pc, 110.000, 120.000
In7pudrRmEQ, 90.000, 100.000
IpCfHAOcmhg, 70.000, 80.000
IqWIU_7WgFY, 570.000, 580.000
IqmyUwyZgt4, 190.000, 200.000
Irg5t8Lw-i8, 290.000, 300.000
IsYteVLB5wE, 30.000, 40.000
J23UdGZbxQc, 50.000, 60.000
J28lUzAoo84, 140.000, 150.000
J32c2_zk2Kg, 80.000, 90.000
J5FWBFkbEj0, 70.000, 80.000
J6cBf-yBto0, 140.000, 150.000
J7OA0ZaKXlA, 200.000, 210.000
J8bsK8dk22U, 80.000, 90.000
JGW73uIjKrM, 310.000, 320.000
JGdkVx81S-k, 20.000, 30.000
JSbMNiJNL3s, 330.000, 340.000
JX-yvRwRrEU, 210.000, 220.000
JZq60-sNsEY, 290.000, 300.000
J_QN_6ZrtPc, 30.000, 40.000
JdBC8eW4kq4, 150.000, 160.000
JedJuADI7XA, 120.000, 130.000
Jjvqar5CiFo, 90.000, 100.000
JtgQGD2XKg0, 80.000, 90.000
JuOlMp_mohs, 7.000, 17.000
K-_lKMeitkU, 200.000, 210.000
KD141Cqf6Dg, 130.000, 140.000
KErctefaVm0, 50.000, 60.000
KGT_QQlhzHc, 310.000, 320.000
KHSziUb4y40, 220.000, 230.000
KIMoDyn53oo, 30.000, 40.000
KKEbMa2Y2pI, 420.000, 430.000
KQYBC78QifY, 40.000, 50.000
KR_pqCLP7KQ, 520.000, 530.000
KSRjje7GH44, 60.000, 70.000
KZbNf2vkDuA, 220.000, 230.000
KaZq8l2dNNQ, 80.000, 90.000
Ke2-Rsxk6To, 130.000, 140.000
KevchhTyU6A, 120.000, 130.000
Kf_dfkliJZQ, 160.000, 170.000
Khb1Oypbgow, 180.000, 190.000
KlQXRTmT1nM, 90.000, 100.000
KlQcRW2SD7o, 160.000, 170.000
Knqvd0XqijQ, 70.000, 80.000
KpttLKtHhQ0, 60.000, 70.000
Kqjqdx-jfMw, 180.000, 190.000
KxVO1J0KkuE, 290.000, 300.000
KylyALO_TSk, 420.000, 430.000
KzrmSD86sr0, 520.000, 530.000
L0Y6IPsebrs, 270.000, 280.000
L7fMRT6nJNY, 130.000, 140.000
LBHpfs82XAg, 110.000, 120.000
LBJK006Nebc, 8.000, 18.000
LH_cTOUJPhU, 330.000, 340.000
LHdCHnjloYw, 30.000, 40.000
LKhWFXMfreU, 200.000, 210.000
LO5gR8WqnKQ, 40.000, 50.000
LRXkes_K-i4, 160.000, 170.000
LSi8zXTfcKw, 30.000, 40.000
LWcGnMuJYm8, 30.000, 40.000
LZAXzhiU0fA, 170.000, 180.000
LaVETMzjeXY, 90.000, 100.000
LadYzwrYIDs, 170.000, 180.000
LkzS4mpVlFY, 110.000, 120.000
M-y8e2ibpPc, 100.000, 110.000
M4fHpRTVN4k, 70.000, 80.000
M6tVm_sWS84, 60.000, 70.000
M7lqjEvgRN0, 580.000, 590.000
MA8nX0DVouo, 30.000, 40.000
MBI2ISnR85M, 80.000, 90.000
MI2PvzpPTqE, 160.000, 170.000
MJAfiVWnONo, 100.000, 110.000
MJ_GXhRAt-4, 70.000, 80.000
MM2ijlNkGbE, 520.000, 530.000
MNnHlstBQ6k, 20.000, 30.000
MUqzrs_Svcs, 30.000, 40.000
MVO4vt4wku0, 330.000, 340.000
MWHFfNiJgbg, 300.000, 310.000
MXeZbzk4mD4, 340.000, 350.000
MYWRJg6Nyv8, 90.000, 100.000
MYd3K5RrR_M, 210.000, 220.000
MZ9swf08vGA, 0.000, 10.000
Ma1svQmUmFA, 130.000, 140.000
MebuKbDuVew, 30.000, 40.000
Mf-TklTACoo, 50.000, 60.000
MkQPqXcMM3Y, 160.000, 170.000
MqwBmx8LKIg, 410.000, 420.000
Msug7At6eOI, 130.000, 140.000
MvK7gidh1R8, 120.000, 130.000
MvlIx9Dlf7U, 180.000, 190.000
N2e_d4tDvSo, 100.000, 110.000
N2pqz2PBzyI, 50.000, 60.000
N8PYAIvohbc, 180.000, 190.000
NFH6AYTGDOg, 100.000, 110.000
NJQWQtNgeG4, 140.000, 150.000
NJfyu0QxaUI, 550.000, 560.000
NLVOW9SUqqA, 80.000, 90.000
NNwjG6Rr3qY, 40.000, 50.000
NPHN7e4f5FY, 230.000, 240.000
NUC_0jGPhXU, 340.000, 350.000
NdSOBMWdj3g, 120.000, 130.000
NgFURFoMtME, 110.000, 120.000
NgJAMi2hRiU, 150.000, 160.000
NmgO8Aen9J0, 200.000, 210.000
NpDd1t0wK7E, 50.000, 60.000
O2UNBpuKtcI, 10.000, 20.000
O2nJaOiRl8I, 230.000, 240.000
OFKsrPzlEKk, 90.000, 100.000
OGNzAN4SBOQ, 50.000, 60.000
OLi7fRuJSFI, 170.000, 180.000
OQzq_6Y187Y, 30.000, 40.000
OZIvnePrY8A, 80.000, 90.000
OaoidTRbJIs, 40.000, 50.000
Ok7Cyiz1lr8, 190.000, 200.000
OkF6qbn7lJM, 100.000, 110.000
Omkobm4ycxI, 20.000, 30.000
Ox-X4TyoLCw, 120.000, 130.000
P0fHWVXaGwE, 80.000, 90.000
P4sW677qynE, 510.000, 520.000
P6MHkI3K3PI, 250.000, 260.000
PEfFHpY75Qs, 420.000, 430.000
PHSZgvxyGLg, 20.000, 30.000
PKTJlyOD-fw, 120.000, 130.000
POjJ09gllx4, 160.000, 170.000
PPMKbauA6JE, 50.000, 60.000
P_h2fub4B10, 0.000, 10.000
Pag05LhfWMk, 70.000, 80.000
PgkWEL4By6c, 60.000, 70.000
Poms0GCaXOk, 110.000, 120.000
PrVmFLKtm34, 220.000, 230.000
PzbuB3x50Do, 210.000, 220.000
Q1GVOnCbdFM, 160.000, 170.000
Q4njTdVPWNo, 20.000, 30.000
Q7XIupYmTfI, 10.000, 20.000
Q8uC251dKiM, 40.000, 50.000
Q9eKdfmqh94, 340.000, 350.000
QFkrzyQe5Ic, 30.000, 40.000
QQdYocu2ZKQ, 520.000, 530.000
QWEHjEjg5tE, 100.000, 110.000
QWiEPHu2Crk, 170.000, 180.000
QaJcGG6cHJQ, 70.000, 80.000
Qg2SZ6DDcxc, 60.000, 70.000
Qia8L6PBFXE, 20.000, 30.000
QoWzCBF3R3o, 200.000, 210.000
QpEOSUdksIs, 90.000, 100.000
Qrm-eW-Z0jM, 50.000, 60.000
QsBfBJwBvCs, 50.000, 60.000
QsPMujbdxlI, 40.000, 50.000
QttrghlxXns, 30.000, 40.000
QyoHOKmC5bw, 100.000, 110.000
QzZ8EH_U_Rc, 350.000, 360.000
R3WBDoRR32Q, 450.000, 460.000
R45YVW9uw8Q, 130.000, 140.000
R4VYew3ji7Y, 30.000, 40.000
R8ZEDpf24DM, 190.000, 200.000
RFWeR2e4RAU, 40.000, 50.000
RId1W8C01vw, 26.000, 36.000
RMsmdehbPBc, 140.000, 150.000
RO3HjsX5Pqg, 170.000, 180.000
RPBRG-JnlUg, 410.000, 420.000
RZP_Bf9x6Rs, 110.000, 120.000
R_icpBeQDk8, 250.000, 260.000
Rbu1CM4kltA, 180.000, 190.000
RfO5ZN4g7jE, 10.000, 20.000
RiXk0o8iU_c, 220.000, 230.000
RnBlYNq2sFI, 40.000, 50.000
RtwBe9V6P_A, 50.000, 60.000
RuiVARJs4yE, 140.000, 150.000
RwKiMiPI0yI, 110.000, 120.000
S0YybWBQeEo, 40.000, 50.000
S5cSxwhJnIg, 200.000, 210.000
S8pjgXuxQww, 130.000, 140.000
SAEG2nxKX70, 190.000, 200.000
SBIgHdDR9qk, 110.000, 120.000
SEwMxsuUSpg, 140.000, 150.000
SH6i4KNuGng, 50.000, 60.000
SOXNWkjdlYk, 100.000, 110.000
SQLWYmqRAuE, 50.000, 60.000
SUb14_FFyA0, 30.000, 40.000
ShFSE8LU_bY, 210.000, 220.000
ShxgVwZb-5E, 100.000, 110.000
SsUniYIPmY0, 0.000, 10.000
SxWsY3KIi9w, 250.000, 260.000
T1Q0BEEqSGU, 50.000, 60.000
T1m9K7Q_SYI, 320.000, 330.000
T8sxbkGFv-4, 190.000, 200.000
TJBXfytgkKk, 120.000, 130.000
TLJ32Ba1j2Q, 210.000, 220.000
TPE7n5_tsoY, 220.000, 230.000
TSuUVy-IzDY, 160.000, 170.000
T_xL3V-5XD8, 290.000, 300.000
TbKvUEY9GRg, 130.000, 140.000
ThcFLO6TnSU, 170.000, 180.000
To-c4JyTxaE, 420.000, 430.000
TpqZ-RP5x3g, 50.000, 60.000
TzdapwIAxxc, 10.000, 20.000
U2ZEW0KPq6I, 390.000, 400.000
U6cC63BFlHg, 30.000, 40.000
UDv5jYJs454, 170.000, 180.000
UJrHmmrLCBw, 80.000, 90.000
UOmBC0LVvmA, 150.000, 160.000
UTrFfaXRgU8, 90.000, 100.000
UUr6FzEzRv8, 140.000, 150.000
UVdGUbDMkeQ, 160.000, 170.000
UVqZ03SQWPA, 90.000, 100.000
UYWo-bo3YBw, 200.000, 210.000
UpSVJT7qAxA, 590.000, 600.000
Usv_dH5ialk, 10.000, 20.000
UtFJiY28aQw, 30.000, 40.000
Utf4rQPfRNs, 440.000, 450.000
V0aV0GAo4DU, 180.000, 190.000
V3xTmQp-UdY, 80.000, 90.000
V48bYhdRjxY, 120.000, 130.000
VBRVJzdJCQ0, 80.000, 90.000
VGgQ2zyaClY, 30.000, 40.000
VHkrvFnuT_k, 80.000, 90.000
VKvpKZVrFPs, 100.000, 110.000
VNi5QxZiFLM, 260.000, 270.000
VV0ge1x5Jrw, 280.000, 290.000
VVNZq1W3I7U, 40.000, 50.000
VWgYCSMkeWQ, 550.000, 560.000
VfwSwEn4m28, 190.000, 200.000
Vl_LHcoiO7s, 70.000, 80.000
VrP_7un2FY8, 590.000, 600.000
VtPzZSX3kfI, 70.000, 80.000
Vx_5MCemF0o, 560.000, 570.000
VyAi5ZwqRXY, 60.000, 70.000
Vztxce7GV_E, 20.000, 30.000
W4-uUFb27GM, 90.000, 100.000
W6fpQHPOAVo, 210.000, 220.000
W7GdMZgJy64, 550.000, 560.000
W7KwDFn03G8, 190.000, 200.000
WAhUoVKVpgA, 170.000, 180.000
WE8peUtqeIM, 160.000, 170.000
WEjx7VsuM7A, 140.000, 150.000
WM8M2pnqV0I, 180.000, 190.000
WQ1_SWSVKKA, 150.000, 160.000
Wd2LXFDMaaw, 130.000, 140.000
WlFWhUBMde0, 50.000, 60.000
Wm4Fr3-RlgM, 160.000, 170.000
Wo6RgIMksJs, 140.000, 150.000
WqqZewc-2sQ, 280.000, 290.000
WrBoDoFGM-M, 50.000, 60.000
WsCFwLOFkhg, 110.000, 120.000
Wsg0YvX5W60, 240.000, 250.000
WvEGxO-Z2Io, 50.000, 60.000
X-ebCIxHI7I, 130.000, 140.000
X1250cazqRQ, 260.000, 270.000
XIHEINrYLBM, 200.000, 210.000
XJnOwZePO28, 30.000, 40.000
XKvl7L6TUz4, 240.000, 250.000
XLogOt3KO6M, 70.000, 80.000
XOr8ynoV7Ys, 240.000, 250.000
XT1NzXfIm7Y, 50.000, 60.000
XVPyEsGtu2M, 0.000, 10.000
Xd66VHR3HXs, 430.000, 440.000
XdbeDR8lWeE, 190.000, 200.000
Xg80yqYkkL8, 110.000, 120.000
Xk_FXRIG1Bw, 130.000, 140.000
Xn9itYro4zI, 10.000, 20.000
XxHoYnBGUsw, 290.000, 300.000
YAf9YvibQwI, 520.000, 530.000
YGujVe_bP-Q, 100.000, 110.000
YHPKrnJmIXw, 90.000, 100.000
YOBuhSzFvtw, 30.000, 40.000
YPJFIc2soh4, 160.000, 170.000
YQo-s_FZiWg, 110.000, 120.000
YRrfTvsboaQ, 150.000, 160.000
YUkwexcc10E, 200.000, 210.000
YVhI2rU5a_8, 180.000, 190.000
YZTBD1J0pTc, 70.000, 80.000
YZviMyC-nNo, 40.000, 50.000
Ya7t33XZ9bw, 140.000, 150.000
YaHIoGC3Rn4, 410.000, 420.000
YaWI2ttVLUg, 210.000, 220.000
Yam7IY-mXQ0, 140.000, 150.000
Ye331fZbNME, 200.000, 210.000
YgVsLH9qXwc, 160.000, 170.000
Ym_5LzAYNWM, 80.000, 90.000
YocXqyWPyL4, 110.000, 120.000
Z-kNu3Vxpjs, 90.000, 100.000
Z-oqjlsJ69U, 180.000, 190.000
Z8IgcNa8bVw, 280.000, 290.000
Z9SMpEihI9k, 70.000, 80.000
ZCgjwmdv_ms, 160.000, 170.000
ZIfNSrsBuoo, 20.000, 30.000
ZJBY0-JT8B8, 180.000, 190.000
ZKlROaijSW8, 30.000, 40.000
ZMceAovwbws, 270.000, 280.000
ZMzxBnvmOUg, 30.000, 40.000
ZSDVpwCJ7vI, 140.000, 150.000
ZVGn77H8lpk, 30.000, 40.000
ZW2SyQwB6rQ, 60.000, 70.000
ZWHi6ZmEbo4, 50.000, 60.000
Z_i6KiGrD74, 90.000, 100.000
Zk8iLCY1zhk, 330.000, 340.000
ZkN7bO0RUEg, 30.000, 40.000
ZpuXN_mNDlc, 170.000, 180.000
ZtRSqGBPEBo, 520.000, 530.000
_4txnbRhvAE, 60.000, 70.000
_4yWux93Eis, 240.000, 250.000
_D9qZWduBWM, 70.000, 80.000
_KzgmA_BSB8, 210.000, 220.000
_N-XK5F4pD0, 10.000, 20.000
_QdInjdBSKQ, 230.000, 240.000
_QwpsCwx_SM, 120.000, 130.000
_SaxOh1uXDU, 170.000, 180.000
_cbY-QKl390, 50.000, 60.000
_dRrBQTX9Xo, 60.000, 70.000
_eMcaMEG54Y, 350.000, 360.000
_gYwMvGe9RE, 160.000, 170.000
_gssKGvCuXc, 170.000, 180.000
_kfu1cT8eK0, 80.000, 90.000
_m0vbiVUuIE, 90.000, 100.000
_pBu1jZtRmI, 0.000, 10.000
_ue8dCFdu7M, 130.000, 140.000
a00bPcXPGZI, 140.000, 150.000
a5TvCxh-KMo, 380.000, 390.000
a9lDj7nSOpI, 360.000, 370.000
aA3AnS1LnIE, 540.000, 550.000
aCuMOLeHR9A, 150.000, 160.000
aP3EL4Iz94I, 120.000, 130.000
aRG0JvEWvzc, 24.000, 34.000
aUyUoNb9vzc, 16.000, 26.000
a_Hy7KazMU4, 230.000, 240.000
a_R4mzhIrOs, 60.000, 70.000
abwDt0IjoQU, 50.000, 60.000
acfYxbQv6R4, 40.000, 50.000
aqS3YrB0nWg, 200.000, 210.000
b-B_pph_KmI, 0.000, 10.000
bCOePJHiFRk, 270.000, 280.000
bCqneqfzWAg, 100.000, 110.000
bPjJP2ARPjY, 130.000, 140.000
bT0L11mF-bg, 170.000, 180.000
bT0aIKYJIdQ, 200.000, 210.000
bYmpFdIhcfU, 90.000, 100.000
b_wBgOwB83U, 60.000, 70.000
beyFBB9oQzM, 6.000, 16.000
bffomosT-64, 360.000, 370.000
bm3NcgTnmRk, 30.000, 40.000
bwzef3r688w, 540.000, 550.000
bxAN2VaMXks, 40.000, 50.000
bxl0CbDF5FE, 30.000, 40.000
c3DScwCmooI, 90.000, 100.000
c6r0O6tbrZY, 380.000, 390.000
c7aq4gxpns8, 20.000, 30.000
c8lhG8p93ag, 100.000, 110.000
cBqGGwq66Kk, 170.000, 180.000
cH9pxHeo9qA, 20.000, 30.000
cHUod5BiABM, 370.000, 380.000
cKjwkq3Uqzc, 550.000, 560.000
cSiOaa1dwmY, 120.000, 130.000
cTa11jgNm3M, 90.000, 100.000
cWB0dINs7CU, 170.000, 180.000
cXUyZsuKIeY, 150.000, 160.000
cYBL54v7aI4, 130.000, 140.000
c_avdlxfuv4, 80.000, 90.000
cbbqo4sJEU0, 80.000, 90.000
ce0DQjp9xSQ, 10.000, 20.000
cf-eGbhGUvQ, 200.000, 210.000
cnMXXmE_qUI, 70.000, 80.000
cpPkLfREM8I, 120.000, 130.000
cyC1HNzYbUg, 170.000, 180.000
cyz6YhCdWsI, 290.000, 300.000
d4Y3zPOScfQ, 80.000, 90.000
d6BYPvB1rBM, 10.000, 20.000
d7mRUf758Og, 240.000, 250.000
dEl_QmXr8I4, 110.000, 120.000
dKphXLwtlGY, 330.000, 340.000
dOsyWc4FK4s, 580.000, 590.000
dOuVdLtOtTM, 340.000, 350.000
dP_d8TY8HUM, 200.000, 210.000
dQCtdzKraNI, 70.000, 80.000
dQX9my6sBXU, 190.000, 200.000
dRfevj4IP5I, 200.000, 210.000
dV1Fz-wxBg8, 110.000, 120.000
dZyKCWHPZFA, 120.000, 130.000
dhLH8r_R6hI, 40.000, 50.000
dj8vz9lzxtk, 270.000, 280.000
dncI5h_trVo, 260.000, 270.000
drDVD67mf3c, 90.000, 100.000
dwdZsxI4XK8, 170.000, 180.000
dz1_9wsrYMc, 40.000, 50.000
e1TWgrjosSo, 310.000, 320.000
e2ua_Clkj9c, 570.000, 580.000
e6mUdCBG0nA, 160.000, 170.000
e8KGarVp7hk, 30.000, 40.000
e9QhhUoq0Ok, 100.000, 110.000
eIQq68U3Zvg, 430.000, 440.000
eJhcNLk1DD8, 260.000, 270.000
eKFIzWuAQSM, 0.000, 10.000
eN0ww9Jg3Bk, 100.000, 110.000
eOlm4UFPw-E, 21.000, 31.000
eP-Q126K2Ac, 380.000, 390.000
eQLzaphm8tM, 410.000, 420.000
eQcFpnYJ9Ho, 70.000, 80.000
eYMaU7dDhFI, 210.000, 220.000
eYQhd6KGrx8, 210.000, 220.000
ehN6nnME91Y, 90.000, 100.000
ekMdTVF2Q4U, 330.000, 340.000
eoMGvJk3Jbw, 60.000, 70.000
eqT0RkxlWeE, 530.000, 540.000
eqeZwoNpZNU, 210.000, 220.000
exlEZfP-YGM, 160.000, 170.000
ezw40gd3Mb4, 30.000, 40.000
f2ZLMevFSMs, 30.000, 40.000
f5LYCmX51UY, 540.000, 550.000
f6mRmEVkIkU, 170.000, 180.000
f74CSdkcRpw, 180.000, 190.000
f7trcwX-oKk, 150.000, 160.000
fFmhrLReF4c, 290.000, 300.000
fI5BQmtU-Y4, 230.000, 240.000
fL8LXmu6fxk, 200.000, 210.000
fSbBaLMSDIk, 160.000, 170.000
fVpCwYzyIuU, 310.000, 320.000
fWCPofJ8q5w, 420.000, 430.000
fawXMIBSjWo, 160.000, 170.000
ff8XH1WcuLE, 210.000, 220.000
fgi2zE9_9Cw, 460.000, 470.000
fiuawKw1qu8, 20.000, 30.000
flmM6msv8hI, 30.000, 40.000
fqUI3EH5SqI, 70.000, 80.000
fxo5--hkDwc, 160.000, 170.000
g2hU5gXW1dA, 270.000, 280.000
g5-KslXCmgo, 90.000, 100.000
gCWT4hgcfZs, 190.000, 200.000
gI6XxRTDJck, 190.000, 200.000
gJoZT3xxP6o, 540.000, 550.000
gM_zR42bOUA, 440.000, 450.000
gTUHn3_8Tus, 140.000, 150.000
gY4ISdEaUxE, 60.000, 70.000
gawqwXq-4Uw, 200.000, 210.000
gb6SGK_ufek, 70.000, 80.000
gh-WFOCeKhE, 80.000, 90.000
gh3cSewB_RM, 20.000, 30.000
gjqpQe0zU5A, 290.000, 300.000
gkN59lkTFeY, 310.000, 320.000
gkX53peeD2Y, 270.000, 280.000
gn23UJY0ZzE, 140.000, 150.000
gxEbSNj36jw, 390.000, 400.000
h4Q6yJGEu6E, 0.000, 10.000
hF5y2fqarmw, 380.000, 390.000
hFUCi7GQr5g, 120.000, 130.000
hGc66b_Dpcs, 360.000, 370.000
hIz2RUNi5sc, 56.000, 66.000
hKPl49VqkGM, 10.000, 20.000
hLfD4db8O2Q, 0.000, 10.000
hO2p1FeWtSc, 120.000, 130.000
hO2tXE8utPQ, 60.000, 70.000
hOwxu29shC8, 20.000, 30.000
hW0VPWr-s_o, 110.000, 120.000
hWH3j9YvMtk, 100.000, 110.000
hewIDT21CbU, 60.000, 70.000
hf3pmBzOg30, 120.000, 130.000
hgMsRFqKRkY, 100.000, 110.000
hmiy2SoGff0, 70.000, 80.000
hoxEYxoA-Sw, 90.000, 100.000
hsP67qVNkso, 10.000, 20.000
hzmjMuCxS1o, 400.000, 410.000
i-IlZhECXfs, 230.000, 240.000
i-PISFrzpWY, 170.000, 180.000
i0zDHEcn31c, 390.000, 400.000
i97_Rqhjsl0, 340.000, 350.000
iBXEzgSd-b0, 90.000, 100.000
iEj-BC9Ncd8, 400.000, 410.000
iQoJFuEZZso, 170.000, 180.000
iTr4G05XwNM, 60.000, 70.000
iTuQShlRYMw, 140.000, 150.000
iWlA_yRhtWs, 200.000, 210.000
iYSg2q-9Nqo, 270.000, 280.000
iYSzE5QlfC0, 410.000, 420.000
iaAEBlUOkcA, 330.000, 340.000
